"","hh_id","plot_id","fertilizer","application_time","application_amount"
"53721",118201,297340,"dap",0,118201
"53722",450762,841822,"dap",0,450762
"53723",706973,909551,"dap",0,706973
"53724",733112,449775,"dap",0,733112
"53725",174631,883648,"dap",0,174631
"53726",800316,249268,"dap",0,800316
"53727",130529,253231,"dap",0,130529
"53728",809320,762820,"dap",0,809320
"53729",280095,248643,"dap",0,280095
"53730",933589,172306,"dap",0,933589
"53731",982667,543018,"dap",0,982667
"53732",353969,833400,"dap",0,353969
"53733",298219,669013,"dap",0,298219
"53734",337690,678977,"dap",0,337690
"53735",725010,821423,"dap",0,725010
"53736",419681,418980,"dap",0,419681
"53737",354775,490099,"dap",0,354775
"53738",819739,525781,"dap",0,819739
"53739",331121,625514,"dap",0,331121
"53740",588218,484556,"dap",0,588218
"53741",615410,210591,"dap",0,615410
"53742",347612,352823,"dap",0,347612
"53743",703045,214684,"dap",0,703045
"53744",620971,588936,"dap",0,620971
"53745",526457,833361,"dap",0,526457
"53746",984256,319280,"dap",0,984256
"53747",555899,518576,"dap",0,555899
"53748",987768,817844,"dap",0,987768
"53749",475806,210359,"dap",0,475806
"53750",912046,142193,"dap",0,912046
"53751",219313,462699,"dap",0,219313
"53752",550369,488021,"dap",0,550369
"53753",609266,990499,"dap",0,609266
"53754",501897,254133,"dap",0,501897
"53755",581950,945008,"dap",0,581950
"53756",319047,753314,"dap",0,319047
"53757",363393,659954,"dap",0,363393
"53758",940668,640680,"dap",0,940668
"53759",762554,711403,"dap",0,762554
"53760",608847,594002,"dap",0,608847
"53761",922218,716908,"dap",0,922218
"53762",171337,397479,"dap",0,171337
"53763",899658,395494,"dap",0,899658
"53764",282061,364729,"dap",0,282061
"53765",260270,633190,"dap",0,260270
"53766",627756,956036,"dap",0,627756
"53767",925958,550557,"dap",0,925958
"53768",912350,515625,"dap",0,912350
"53769",630917,725325,"dap",0,630917
"53770",256015,808575,"dap",0,256015
"53771",518861,946070,"dap",0,518861
"53772",128102,983549,"dap",0,128102
"53773",750375,921144,"dap",0,750375
"53774",902371,606766,"dap",0,902371
"53775",283628,835666,"dap",0,283628
"53776",924268,295836,"dap",0,924268
"53777",143812,587145,"dap",0,143812
"53778",499283,282715,"dap",0,499283
"53779",554217,556027,"dap",0,554217
"53780",706195,710046,"dap",0,706195
"53781",377544,962400,"dap",0,377544
"53782",719889,589381,"dap",0,719889
"53783",559537,724937,"dap",0,559537
"53784",974997,999042,"dap",0,974997
"53785",497708,829805,"dap",0,497708
"53786",265726,266463,"dap",0,265726
"53787",686938,795898,"dap",0,686938
"53788",756952,328195,"dap",0,756952
"53789",213647,353227,"dap",0,213647
"53790",384783,403148,"dap",0,384783
"53791",268110,696453,"dap",0,268110
"53792",184951,230515,"dap",0,184951
"53793",346354,791445,"dap",0,346354
"53794",420609,964502,"dap",0,420609
"53795",182803,635216,"dap",0,182803
"53796",689696,153407,"dap",0,689696
"53797",724852,179027,"dap",0,724852
"53798",119358,967414,"dap",0,119358
"53799",415325,396114,"dap",0,415325
"53800",251316,356355,"dap",0,251316
"53801",720918,411154,"dap",0,720918
"53802",884020,986223,"dap",0,884020
"53803",401595,756532,"dap",0,401595
"53804",516781,615157,"dap",0,516781
"53805",195771,552977,"dap",0,195771
"53806",830798,821185,"dap",0,830798
"53807",317684,969168,"dap",0,317684
"53808",678059,976893,"dap",0,678059
"53809",613368,608048,"dap",0,613368
"53810",322779,518421,"dap",0,322779
"53811",810184,269149,"dap",0,810184
"53812",819735,276547,"dap",0,819735
"53813",578407,424601,"dap",0,578407
"53814",678529,975960,"dap",0,678529
"53815",100096,812366,"dap",0,100096
"53816",479697,841150,"dap",0,479697
"53817",474341,362581,"dap",0,474341
"53818",451870,505156,"dap",0,451870
"53819",511338,520710,"dap",0,511338
"53820",873188,807651,"dap",0,873188
"53821",800421,640359,"dap",0,800421
"53822",415995,772144,"dap",0,415995
"53823",401289,918056,"dap",0,401289
"53824",962740,867007,"dap",0,962740
"53825",716577,158925,"dap",0,716577
"53826",248028,342839,"dap",0,248028
"53827",759072,768263,"dap",0,759072
"53828",900321,790228,"dap",0,900321
"53829",781694,800767,"dap",0,781694
"53830",565970,559111,"dap",0,565970
"53831",961704,237174,"dap",0,961704
"53832",250996,788708,"dap",0,250996
"53833",495074,583360,"dap",0,495074
"53834",949208,219478,"dap",0,949208
"53835",830735,487700,"dap",0,830735
"53836",103446,852901,"dap",0,103446
"53837",666538,767572,"dap",0,666538
"53838",862782,117560,"dap",0,862782
"53839",753602,799461,"dap",0,753602
"53840",258081,743514,"dap",0,258081
"53841",830741,909238,"dap",0,830741
"53842",802875,429955,"dap",0,802875
"53843",282731,848643,"dap",0,282731
"53844",812952,659328,"dap",0,812952
"53845",350786,392578,"dap",0,350786
"53846",942330,455153,"dap",0,942330
"53847",551753,439379,"dap",0,551753
"53848",712617,182548,"dap",0,712617
"53849",176466,346288,"dap",0,176466
"53850",428429,716689,"dap",0,428429
"53851",815646,687204,"dap",0,815646
"53852",580750,314074,"dap",0,580750
"53853",506574,257660,"dap",0,506574
"53854",876319,611517,"dap",0,876319
"53855",769957,479165,"dap",0,769957
"53856",518707,361169,"dap",0,518707
"53857",268920,207336,"dap",0,268920
"53858",649014,200664,"dap",0,649014
"53859",628331,676443,"dap",0,628331
"53860",213353,743823,"dap",0,213353
"53861",653803,682693,"dap",0,653803
"53862",183627,273202,"dap",0,183627
"53863",617331,201746,"dap",0,617331
"53864",772935,108273,"dap",0,772935
"53865",661688,975911,"dap",0,661688
"53866",663159,318895,"dap",0,663159
"53867",147448,151173,"dap",0,147448
"53868",154576,985767,"dap",0,154576
"53869",856807,474734,"dap",0,856807
"53870",522747,298410,"dap",0,522747
"53871",679914,675184,"dap",0,679914
"53872",483985,165412,"dap",0,483985
"53873",589384,876835,"dap",0,589384
"53874",214258,376221,"dap",0,214258
"53875",443274,507538,"dap",0,443274
"53876",417891,744269,"dap",0,417891
"53877",254887,387696,"dap",0,254887
"53878",118796,133551,"dap",0,118796
"53879",706264,881817,"dap",0,706264
"53880",288638,694723,"dap",0,288638
"53881",689257,472706,"dap",0,689257
"53882",903582,941254,"dap",0,903582
"53883",318267,150296,"dap",0,318267
"53884",485985,505801,"dap",0,485985
"53885",390610,848412,"dap",0,390610
"53886",512707,367065,"dap",0,512707
"53887",607377,464776,"dap",0,607377
"53888",165441,771322,"dap",0,165441
"53889",739735,631846,"dap",0,739735
"53890",989949,293077,"dap",0,989949
"53891",216164,881897,"dap",0,216164
"53892",926173,550971,"dap",0,926173
"53893",727942,425107,"dap",0,727942
"53894",462089,299858,"dap",0,462089
"53895",904171,800001,"dap",0,904171
"53896",970813,943730,"dap",0,970813
"53897",914907,982685,"dap",0,914907
"53898",652314,399327,"dap",0,652314
"53899",399056,320884,"dap",0,399056
"53900",159296,525043,"dap",0,159296
"53901",307842,686514,"dap",0,307842
"53902",304105,660819,"dap",0,304105
"53903",219503,736854,"dap",0,219503
"53904",920051,332441,"dap",0,920051
"53905",608936,318564,"dap",0,608936
"53906",388375,475823,"dap",0,388375
"53907",592913,397587,"dap",0,592913
"53908",605459,126100,"dap",0,605459
"53909",725277,561056,"dap",0,725277
"53910",951297,698771,"dap",0,951297
"53911",370043,905668,"dap",0,370043
"53912",581130,468434,"dap",0,581130
"53913",863745,656656,"dap",0,863745
"53914",692819,569294,"dap",0,692819
"53915",537747,358068,"dap",0,537747
"53916",237686,840677,"dap",0,237686
"53917",341918,458385,"dap",0,341918
"53918",764626,278840,"dap",0,764626
"53919",135964,813067,"dap",0,135964
"53920",555661,616846,"dap",0,555661
"53921",289743,678765,"dap",0,289743
"53922",447400,234208,"dap",0,447400
"53923",850181,627985,"dap",0,850181
"53924",910917,680226,"dap",0,910917
"53925",335611,827327,"dap",0,335611
"53926",179144,167932,"dap",0,179144
"53927",783899,426814,"dap",0,783899
"53928",320928,399624,"dap",0,320928
"53929",925372,416710,"dap",0,925372
"53930",646215,701840,"dap",0,646215
"53931",516768,565866,"dap",0,516768
"53932",357758,760833,"dap",0,357758
"53933",510744,730365,"dap",0,510744
"53934",166607,908574,"dap",0,166607
"53935",122596,527951,"dap",0,122596
"53936",911418,123339,"dap",0,911418
"53937",110761,683989,"dap",0,110761
"53938",610263,943889,"dap",0,610263
"53939",206384,969703,"dap",0,206384
"53940",503395,422537,"dap",0,503395
"53941",806188,227073,"dap",0,806188
"53942",480157,555812,"dap",0,480157
"53943",514279,690191,"dap",0,514279
"53944",596332,255080,"dap",0,596332
"53945",158455,205824,"dap",0,158455
"53946",213629,610941,"dap",0,213629
"53947",699323,753708,"dap",0,699323
"53948",101467,164852,"dap",0,101467
"53949",830263,580958,"dap",0,830263
"53950",413797,151168,"dap",0,413797
"53951",210602,107222,"dap",0,210602
"53952",297016,263284,"dap",0,297016
"53953",104527,664948,"dap",0,104527
"53954",849329,333154,"dap",0,849329
"53955",483751,875136,"dap",0,483751
"53956",819734,493310,"dap",0,819734
"53957",564795,421276,"dap",0,564795
"53958",483295,227035,"dap",0,483295
"53959",426266,905473,"dap",0,426266
"53960",786358,961500,"dap",0,786358
"53961",146372,150644,"dap",0,146372
"53962",183345,333402,"dap",0,183345
"53963",138099,576180,"dap",0,138099
"53964",814706,590966,"dap",0,814706
"53965",303012,145018,"dap",0,303012
"53966",835410,956027,"dap",0,835410
"53967",211918,614819,"dap",0,211918
"53968",375160,366490,"dap",0,375160
"53969",448100,888118,"dap",0,448100
"53970",627722,132698,"dap",0,627722
"53971",160865,852359,"dap",0,160865
"53972",197270,436563,"dap",0,197270
"53973",756204,672721,"dap",0,756204
"53974",760060,282363,"dap",0,760060
"53975",490850,601077,"dap",0,490850
"53976",444352,941141,"dap",0,444352
"53977",585735,228231,"dap",0,585735
"53978",428489,223901,"dap",0,428489
"53979",885007,809998,"dap",0,885007
"53980",547183,738604,"dap",0,547183
"53981",992306,777909,"dap",0,992306
"53982",121093,685732,"dap",0,121093
"53983",302583,766213,"dap",0,302583
"53984",450875,906339,"dap",0,450875
"53985",551670,870745,"dap",0,551670
"53986",325204,174803,"dap",0,325204
"53987",643014,430427,"dap",0,643014
"53988",257614,223506,"dap",0,257614
"53989",502064,885606,"dap",0,502064
"53990",809426,288575,"dap",0,809426
"53991",952420,953731,"dap",0,952420
"53992",498259,480709,"dap",0,498259
"53993",409654,178313,"dap",0,409654
"53994",875933,292859,"dap",0,875933
"53995",172152,203854,"dap",0,172152
"53996",485587,219378,"dap",0,485587
"53997",826401,603823,"dap",0,826401
"53998",705920,507122,"dap",0,705920
"53999",865035,486173,"dap",0,865035
"54000",745261,962931,"dap",0,745261
"54001",665623,998147,"dap",0,665623
"54002",995358,440403,"dap",0,995358
"54003",355363,655420,"dap",0,355363
"54004",199461,285298,"dap",0,199461
"54005",290581,901076,"dap",0,290581
"54006",750929,491851,"dap",0,750929
"54007",101294,813540,"dap",0,101294
"54008",360785,587406,"dap",0,360785
"54009",730032,452496,"dap",0,730032
"54010",432412,355193,"dap",0,432412
"54011",133276,479411,"dap",0,133276
"54012",941081,239490,"dap",0,941081
"54013",527731,627414,"dap",0,527731
"54014",258484,907099,"dap",0,258484
"54015",773595,132832,"dap",0,773595
"54016",808786,228315,"dap",0,808786
"54017",250717,223556,"dap",0,250717
"54018",382642,958638,"dap",0,382642
"54019",818080,141555,"dap",0,818080
"54020",451489,520045,"dap",0,451489
"54021",137918,529799,"dap",0,137918
"54022",120685,742989,"dap",0,120685
"54023",634900,399556,"dap",0,634900
"54024",553381,181119,"dap",0,553381
"54025",180923,846851,"dap",0,180923
"54026",637410,252021,"dap",0,637410
"54027",491813,789537,"dap",0,491813
"54028",618850,971761,"dap",0,618850
"54029",371133,579320,"dap",0,371133
"54030",793256,858900,"dap",0,793256
"54031",768119,689972,"dap",0,768119
"54032",335241,209670,"dap",0,335241
"54033",777070,563046,"dap",0,777070
"54034",945584,646205,"dap",0,945584
"54035",892896,604836,"dap",0,892896
"54036",380920,254610,"dap",0,380920
"54037",916066,234571,"dap",0,916066
"54038",453138,246902,"dap",0,453138
"54039",691698,896035,"dap",0,691698
"54040",457794,950963,"dap",0,457794
"54041",196727,272017,"dap",0,196727
"54042",853563,648532,"dap",0,853563
"54043",287413,525296,"dap",0,287413
"54044",896996,865029,"dap",0,896996
"54045",729551,733372,"dap",0,729551
"54046",877240,947921,"dap",0,877240
"54047",853122,940742,"dap",0,853122
"54048",172333,993712,"dap",0,172333
"54049",446859,518667,"dap",0,446859
"54050",761873,298276,"dap",0,761873
"54051",114884,806880,"dap",0,114884
"54052",168770,842295,"dap",0,168770
"54053",452617,395422,"dap",0,452617
"54054",210055,531272,"dap",0,210055
"54055",165238,723240,"dap",0,165238
"54056",437144,877593,"dap",0,437144
"54057",418863,637518,"dap",0,418863
"54058",482435,852529,"dap",0,482435
"54059",533946,424953,"dap",0,533946
"54060",824825,635745,"dap",0,824825
"54061",845927,519709,"dap",0,845927
"54062",590106,395564,"dap",0,590106
"54063",812740,835262,"dap",0,812740
"54064",117842,433975,"dap",0,117842
"54065",832899,756784,"dap",0,832899
"54066",200280,348429,"dap",0,200280
"54067",846850,151693,"dap",0,846850
"54068",803550,595508,"dap",0,803550
"54069",939410,838616,"dap",0,939410
"54070",570740,865822,"dap",0,570740
"54071",934231,860901,"dap",0,934231
"54072",894118,173415,"dap",0,894118
"54073",747558,403722,"dap",0,747558
"54074",237759,118105,"dap",0,237759
"54075",776020,734033,"dap",0,776020
"54076",739332,566176,"dap",0,739332
"54077",452473,410628,"dap",0,452473
"54078",994927,746630,"dap",0,994927
"54079",132279,650183,"dap",0,132279
"54080",611146,822363,"dap",0,611146
"54081",302676,289840,"dap",0,302676
"54082",997563,703919,"dap",0,997563
"54083",693085,237342,"dap",0,693085
"54084",460247,849037,"dap",0,460247
"54085",744193,299433,"dap",0,744193
"54086",306256,240557,"dap",0,306256
"54087",425214,358433,"dap",0,425214
"54088",549984,242930,"dap",0,549984
"54089",401989,471629,"dap",0,401989
"54090",404011,583851,"dap",0,404011
"54091",146821,722528,"dap",0,146821
"54092",721352,810012,"dap",0,721352
"54093",440306,435203,"dap",0,440306
"54094",117279,402141,"dap",0,117279
"54095",561194,174027,"dap",0,561194
"54096",734567,703914,"dap",0,734567
"54097",431891,726491,"dap",0,431891
"54098",113740,366929,"dap",0,113740
"54099",945360,934649,"dap",0,945360
"54100",145083,715753,"dap",0,145083
"54101",832134,890198,"dap",0,832134
"54102",749925,266085,"dap",0,749925
"54103",799816,911513,"dap",0,799816
"54104",114061,200552,"dap",0,114061
"54105",150310,198944,"dap",0,150310
"54106",804145,330159,"dap",0,804145
"54107",721884,510851,"dap",0,721884
"54108",606950,352693,"dap",0,606950
"54109",481380,896501,"dap",0,481380
"54110",681635,747970,"dap",0,681635
"54111",563722,748664,"dap",0,563722
"54112",368038,136132,"dap",0,368038
"54113",433530,102703,"dap",0,433530
"54114",833366,875895,"dap",0,833366
"54115",443544,148798,"dap",0,443544
"54116",311697,740320,"dap",0,311697
"54117",946339,163712,"dap",0,946339
"54118",412109,879455,"dap",0,412109
"54119",826271,917613,"dap",0,826271
"54120",442229,316590,"dap",0,442229
"54121",862150,479522,"dap",0,862150
"54122",470849,242865,"dap",0,470849
"54123",319501,684029,"dap",0,319501
"54124",744420,182654,"dap",0,744420
"54125",508504,553077,"dap",0,508504
"54126",168981,995245,"dap",0,168981
"54127",644833,194260,"dap",0,644833
"54128",928334,893733,"dap",0,928334
"54129",769099,378621,"dap",0,769099
"54130",549874,321099,"dap",0,549874
"54131",891828,980484,"dap",0,891828
"54132",257516,902647,"dap",0,257516
"54133",258131,111075,"dap",0,258131
"54134",139868,604767,"dap",0,139868
"54135",309433,575071,"dap",0,309433
"54136",613401,909830,"dap",0,613401
"54137",954531,459311,"dap",0,954531
"54138",296236,364157,"dap",0,296236
"54139",476409,914334,"dap",0,476409
"54140",108496,176569,"dap",0,108496
"54141",439601,603092,"dap",0,439601
"54142",322674,418724,"dap",0,322674
"54143",801922,462979,"dap",0,801922
"54144",261073,998185,"dap",0,261073
"54145",335082,440682,"dap",0,335082
"54146",405630,853073,"dap",0,405630
"54147",333415,796096,"dap",0,333415
"54148",687973,609045,"dap",0,687973
"54149",292027,771582,"dap",0,292027
"54150",565585,947646,"dap",0,565585
"54151",855752,787797,"dap",0,855752
"54152",184480,542922,"dap",0,184480
"54153",421451,857544,"dap",0,421451
"54154",754295,862973,"dap",0,754295
"54155",518215,680323,"dap",0,518215
"54156",250523,888349,"dap",0,250523
"54157",773429,325905,"dap",0,773429
"54158",411979,520721,"dap",0,411979
"54159",433172,116527,"dap",0,433172
"54160",873531,532720,"dap",0,873531
"54161",659377,276888,"dap",0,659377
"54162",561055,471642,"dap",0,561055
"54163",463025,284542,"dap",0,463025
"54164",709260,880083,"dap",0,709260
"54165",729623,873762,"dap",0,729623
"54166",233072,349371,"dap",0,233072
"54167",150619,983671,"dap",0,150619
"54168",889537,144053,"dap",0,889537
"54169",374830,679869,"dap",0,374830
"54170",730218,550334,"dap",0,730218
"54171",708459,364537,"dap",0,708459
"54172",395507,470280,"dap",0,395507
"54173",357254,557911,"dap",0,357254
"54174",574480,504375,"dap",0,574480
"54175",385801,201222,"dap",0,385801
"54176",523941,664429,"dap",0,523941
"54177",778023,140564,"dap",0,778023
"54178",588270,116951,"dap",0,588270
"54179",651903,606242,"dap",0,651903
"54180",749030,296760,"dap",0,749030
"54181",209662,440581,"dap",0,209662
"54182",405021,958673,"dap",0,405021
"54183",322346,447761,"dap",0,322346
"54184",103669,496327,"dap",0,103669
"54185",149590,838065,"dap",0,149590
"54186",401280,298998,"dap",0,401280
"54187",994100,427178,"dap",0,994100
"54188",972493,362543,"dap",0,972493
"54189",849155,305344,"dap",0,849155
"54190",829532,739390,"dap",0,829532
"54191",637019,465494,"dap",0,637019
"54192",940682,177754,"dap",0,940682
"54193",369480,575033,"dap",0,369480
"54194",390113,618927,"dap",0,390113
"54195",337066,704901,"dap",0,337066
"54196",239247,516931,"dap",0,239247
"54197",792346,114862,"dap",0,792346
"54198",818957,912017,"dap",0,818957
"54199",337120,800113,"dap",0,337120
"54200",521305,144302,"dap",0,521305
"54201",314564,859018,"dap",0,314564
"54202",612003,373556,"dap",0,612003
